"","V1","V2"
"202",-20.3144927631999,1.09425193809635
"203",-9.49078944780246,-6.79431134062169
"204",-7.18676695453944,2.69267900049031
"205",-17.3082313272388,-9.94262020587074
"206",-21.3618855572618,2.86938306413912
"207",-2.84514829918298,-0.80262601708444
"208",-7.11351279280945,8.49042461549736
"209",-27.36682899414,-9.66366953718186
"210",-24.2427063530511,-7.06919099521099
"211",-14.6905706805793,5.25634035136113
"212",-19.5828971227241,-1.50761085056235
"213",-12.2402680653915,3.50028544795744
"214",-19.3086454377424,-18.545562659048
"215",-29.0797383490759,-10.963487843543
"216",-27.8702090313454,-7.86839023395393
"217",-29.3540952068454,-10.2751434518057
"218",-6.57101813394099,0.724077734127131
"219",-14.0729487291634,4.06992330139031
"220",-14.4289371140412,2.54215649479426
"221",-18.5157075945053,-7.75958641295973
"222",-12.6621817587183,-5.88871169238108
"223",-11.1839214214379,2.15443893789226
"224",-11.3507455685678,-2.58395284715091
"225",-24.6095431862766,-18.0558087845431
"226",-11.4337947233758,-5.04165395921899
"227",-18.432531294612,-0.432900681479577
"228",-7.17522967270547,-6.75148456905748
"229",-11.5843267826283,-5.00337030860303
"230",-13.8995571384156,-17.0139009070017
"231",-19.602668814805,2.45561498504459
"232",-11.9200108906959,2.89017761008802
"233",-13.7942667036466,-16.6172710587727
"234",-17.3426841570613,-2.06200279071908
"235",-28.4252995607303,-9.41107522040745
"236",-22.4373523470896,1.44936287959373
"237",-22.7896029478223,-21.7513502059491
"238",-12.6469466263476,-3.05449980316261
"239",-15.7406234914573,-10.9581390985075
"240",-7.80201610367565,1.71785505532268
"241",-14.9327993510116,4.06873630583876
"242",-6.16756151960963,9.74195250134871
"243",-20.0409322166783,-3.00380070473813
"244",-17.0940617365174,-14.9648413234041
"245",-16.6608234046925,-20.0607734951267
"246",-18.0570170801838,-9.27072727563921
"247",-25.7415605502251,-17.8063351974803
"248",-5.75443493146035,7.7039102543979
"249",-11.6172007082415,-17.2684895815736
"250",-20.5234114708063,3.09808279856671
"251",-11.4382747922661,5.73940558082537
"252",-24.6411114055635,2.54551728443182
"253",-19.2235450929389,7.47406524038161
"254",-10.9558350082689,-5.19772634001586
"255",-16.360888208451,-17.2065260313008
"256",-11.336257142205,-3.09818996784263
"257",-13.1352955949625,-5.60707897289321
"258",-15.684023967533,2.06429326020793
"259",-24.0045987234358,3.06957789310341
"260",-19.6463148263359,-17.9945795137117
"261",-26.8418597767257,-15.0270968281136
"262",-5.42899749054076,-1.10269001687641
"263",-24.6517244759339,-4.32332825058298
"264",-15.4190216502238,-7.0355897752973
"265",-15.692700127235,4.83738957519351
"266",-13.7118304594029,-4.70543299865822
"267",-25.9129458698009,-14.4674158790162
"268",-17.5740131966597,-0.834382592110951
"269",-15.8261558154118,-18.4495892823552
"270",-19.2471722024457,-16.6545076635491
"271",-23.7901362306452,-16.8063750963944
"272",-13.8977271333812,-18.68618090726
"273",-10.8461242114114,-2.37162274990308
"274",-11.7082011385901,-7.15014004351571
"275",-21.2790931430207,1.07820389038582
"276",-11.5815685505569,3.39640702471156
"277",-17.9956841746483,6.90605587387257
"278",-20.4766477109658,-21.1829895493402
"279",-14.6950797104171,4.59372399274039
"280",-14.4900054671202,2.31711751388114
"281",-14.4923282102621,0.555736516923196
"282",-20.6191080665635,-16.6137115619116
"283",-6.79107441217876,8.11272420750423
"284",-13.5309177730639,-17.2623969101313
"285",-22.3244151609097,22.9803963695896
"286",-22.0252959777385,4.56197617244844
"287",-12.3732296365636,5.65404898093054
"288",-8.19446148013405,-5.00707771352839
"289",-7.44929887062487,-4.22896750283387
"290",-23.6084497299682,2.03258663392924
"291",-19.2965626688383,-7.13063387053203
"292",-7.09440360002641,1.42245794978248
"293",-13.6163168070735,-5.12728532880544
"294",-20.092098119655,6.67793703705164
"295",-19.419926899058,1.10707596943938
"296",-13.3276796899021,-2.4052620609291
"297",-8.72235662854455,-2.97912141310491
"298",-11.8887327824027,-7.97603907589985
"299",-4.85820491754481,-2.90005817841708
"300",-10.8192968375343,-5.15054340570536
"301",-13.270870883715,-2.59190620241079
"302",-8.03237007888979,12.1470645934786
"303",-27.2998978309701,-3.23752117547179
"304",-17.9937297354147,-17.4410151336418
"305",-28.0678324417279,-8.95688675657722
"306",-23.8681103002476,-18.0769513692165
"307",-15.6905132980606,-2.9887664296318
"308",-14.9979715560975,-4.31838206813106
"309",-17.6731849628894,-19.4279650171401
"310",-27.9510660862734,-1.8487399528631
"311",-7.25224791313943,1.97796362203729
"312",-13.8982231184519,2.12253613277093
"313",-11.5957733165859,3.38477645341975
"314",-8.3140996787435,1.43648682785709
"315",-22.797053292693,-16.7342078673259
"316",-25.9156671339534,-9.89657732489606
"317",-22.5440796564853,23.3963275527751
"318",-16.4111532640615,-5.59384414406749
"319",-12.0461883711874,-4.88415991827679
"320",-13.7819541692176,-3.19116687854298
"321",-22.6072500714424,3.18232177003413
"322",-8.79979949932577,11.6874232856154
"323",-14.0485605862273,-9.67060840330572
"324",-24.218726055897,-10.4492934288927
"325",-5.96977632768113,1.64484700520552
"326",-5.52849369322941,-2.29033204165687
"327",-24.1545302586064,-20.720782441261
"328",-21.5245687968398,-18.645048060173
"329",-10.1329807546256,-5.33063746973951
"330",-19.8450901120771,-15.7302464590381
"331",-12.7580912747232,-8.84514689876461
"332",-21.5408624444173,-15.9768542094706
"333",-18.1243317680784,-10.6918908079232
"334",-21.1500800161459,-5.09392221624817
"335",-9.93292625438472,-1.3160728675738
"336",-13.0122221242663,-4.4558758310866
"337",-0.992151724635024,-15.10047000683
"338",-4.12063931999464,10.2676725118759
"339",-22.4449173001034,5.92488205536534
"340",-27.1106214395444,22.2368810836344
"341",-26.2797603846737,-4.5439529786554
"342",-27.0063888670891,-8.08086754629527
"343",-24.0023503518498,-13.0207097773864
"344",-27.9523366281883,-2.56240537075497
"345",-6.15004932311776,-0.889586651473664
"346",-12.3450368876102,-11.2076427207927
"347",-4.09604773777917,1.68308232902197
"348",-13.665000080751,6.36118845494874
"349",-5.64673919488928,0.230892777658857
"350",-15.1232316462939,1.03780096853633
"351",-7.11317297069106,-0.0401506181739035
"352",-9.43248909567814,-6.76202626552759
"353",-7.05410355754972,0.566788052253079
"354",-16.483388943053,-19.7802375149052
"355",-12.2018888147148,-3.88212845990333
"356",-20.3886997696125,5.50899867582781
"357",-14.7309565177693,6.57537585103184
"358",-17.0086332216321,-4.82460741201043
"359",-23.1858102940479,2.72621566178989
"360",-9.11896186366338,-3.48809607816659
"361",-26.5770933083203,-5.23441344625308
"362",-18.226959476077,6.76486124046423
"363",-16.9140976773599,-18.3688006350766
"364",-18.6251111014938,5.26958991625177
"365",-20.7140385561777,-16.9533899100488
"366",-29.2438758917668,-8.45951390055306
"367",-5.73991075730866,9.55282382480772
"368",-22.6895648181091,2.42795713450367
"369",-9.00147524424639,-4.64214190795594
"370",-24.1535017439453,0.595495313865612
"371",-21.6782579732097,-2.50153283636334
"372",-24.7823139844326,1.63711041878643
"373",-7.69149421624384,-1.88091186927518
"374",-18.1606861626056,6.92563705346384
"375",-23.3808326051383,-12.9896918013646
"376",-16.8516823756591,-1.31451962398186
"377",-6.54573220125724,-6.47722560390288
"378",-21.0994123990667,2.78123032521099
"379",-26.3150423755801,-4.88563122268689
"380",-14.1418171751607,4.99704546067741
"381",-6.16802953297296,0.938334406232466
"382",-9.11695707384697,-1.17228037264983
"383",-14.2714867108629,-18.0093849297595
"384",-1.88245674216736,14.370940693028
"385",-10.2235157612915,-3.37491748704034
"386",-4.76066809318477,-3.10765874816143
"387",-23.1538570925673,-2.9987742570999
"388",-19.2609592876879,-16.5185917679926
"389",-21.6110337107434,-18.9635048400282
"390",-22.9173451741872,3.96060769690312
"391",-25.6709341380797,-12.7722613825567
"392",-13.9261362349302,-1.22712690448406
"393",-14.1149322862678,5.31522670483999
"394",-16.6167580511066,4.28188333549036
"395",-19.0971341885182,-16.1708712306787
"396",-18.1044233710503,-10.6493871123097
"397",-7.56559733054366,8.91325354760885
"398",-16.9129900286361,-8.26683946071986
"399",-18.2077662142107,-21.9826984742444
"400",-17.0074304955413,-9.96712609689073
"401",-21.0635126771922,4.44758054888454
"402",-5.29313583100954,1.40031461351864
"403",-12.3614150947535,0.995650291191523
"404",-19.3751054492085,7.94609895695683
"405",-14.5632727208689,4.34322917387385
"406",-27.1784259398414,-10.0179529812209
"407",-3.80048921964471,-3.67444291136936
"408",-9.82122992262529,-1.39677128842235
"409",-6.25884654540613,0.129228795597225
"410",-5.80954646442834,10.1033599364388
"411",-19.0344760666146,-10.3462514386363
"412",-17.0783250132663,-17.1116370378705
"413",-20.5038435391298,1.5711644157939
"414",-28.9465629014475,-9.12860943816591
"415",-20.6887225194742,-16.7870213865025
"416",-14.2710409618401,-17.0976704612187
"417",-20.4044333220815,0.314418526095255
"418",-12.3944414906989,-6.32707449876043
"419",-9.72922303556732,-1.18417094837301
"420",-26.647359197647,-12.2917581591043
"421",-8.43691331335573,-3.80185645510502
"422",-13.3952280891142,-0.158363479763756
"423",-13.5974387180694,-6.02314681569333
"424",-12.7501022853143,-9.79357988122048
"425",-16.4735490484696,-5.60420591750265
"426",-18.7791568459309,-1.65346117332807
"427",-25.214497813522,-12.6680302630062
"428",-20.8162136704505,-15.7887886472593
"429",-8.93499965758401,0.783045541125515
"430",-14.8685045575629,-11.6093712367373
"431",-19.4584246812739,-19.2319979876191
"432",-19.2475305983496,3.61120085940768
"433",-21.4482747654583,-14.1693415296935
"434",-17.6413456288684,0.230477892971154
"435",-19.3097206509529,-17.6027838501405
"436",-11.6515778563067,2.87916824695478
"437",-11.6784070937885,6.07261421233791
"438",-24.569395082353,2.18058825727339
"439",-15.9619295691447,1.19932744083991
"440",-14.0374670314092,-4.77050665535186
"441",-19.4336767472463,1.74033433912728
"442",-15.0397884534547,-16.1040995509734
"443",-22.3333595383346,23.1790092405133
"444",-20.5487324358031,-15.0840685989873
"445",-20.7146537834113,3.46721459769539
"446",-16.7244756189987,-18.0919377566561
"447",-8.8727698726957,-5.45374988803896
"448",-12.646512474,-7.17654796184738
"449",-14.2846004225989,6.91061798003748
"450",-5.77338314162031,9.77537381642142
"451",-27.1617053075061,23.5715724645551
"452",-4.90028678474848,9.650075950387
"453",-19.7574102536746,2.18900929444802
"454",-10.1036625783953,-3.43052168999261
"455",-20.322787130654,2.19174394756447
"456",-10.0672815059989,3.43166646227294
"457",-4.02923889319537,11.260865016922
"458",-11.3741875017027,-1.99011536091569
"459",-23.7111567006987,22.8171761091246
"460",-14.2861221282977,5.1130781872916
"461",-25.0645850134986,-9.2501563341808
"462",-9.4349231544132,-7.05794177340099
"463",-21.9689224180152,-12.7128356681481
"464",-6.66517595828025,1.19390168731744
"465",-14.1935034738119,-19.7880544820309
"466",-15.8926765808687,-1.81381741504432
"467",-12.8084353615052,-6.96009094750229
"468",-22.5687924706294,23.1311755376558
"469",-6.45551475204709,-3.38271248713368
"470",-9.11134579386559,-3.4064011837872
"471",-7.36646546896761,0.558090233673306
"472",-14.6441015567795,1.29447843343066
"473",-21.4522664631274,7.5002616821734
"474",-8.6733954754094,2.19495294570842
"475",-23.1291735738395,-10.7154581689096
"476",-15.6621852268514,-12.3560853399234
"477",-24.9906080231848,-0.111665707099535
"478",-22.1588802656786,-21.1599000056346
"479",-27.2311243372395,-16.6631581627003
"480",-21.7911798443342,3.53997645234211
"481",-12.4189546552016,-2.42197054886341
"482",-22.7377955537709,-4.69872032081919
"483",-8.4619384699835,-2.15137779468297
"484",-7.46512241132535,2.19509663610167
"485",-17.0613315910464,-0.878378586862766
"486",-27.2977668979536,-8.66732333140002
"487",-9.64584095881389,-1.13272197955307
"488",-25.2526687710935,-13.4801043499945
"489",-16.7710198593862,-12.7656599394829
"490",-11.2752718082095,1.20411907896137
"491",-22.2909186473777,22.8919068683698
"492",-18.8990953080995,-6.60017101283126
"493",-8.25610922270517,2.89019009590625
"494",-23.8217498556237,-12.1334354039889
"495",-27.6694764675531,-3.04938040148459
"496",-8.97398215245818,-1.34403056236696
"497",-17.5771096461304,1.69998450313303
"498",-21.3626075250068,-18.3760394436555
"499",-11.3141256554091,-2.92911515538662
"500",-12.4648071222633,4.67214242753369
"501",-16.2764079717959,-3.68757301659245
"502",-16.5282934325586,-3.73774213816695
"503",-17.4864730474383,-2.42921718372733
"504",-20.9981806934258,-0.108851759117752
"505",-10.3666068565994,2.43456468266213
"506",-7.42641120692264,1.0145571833207
"507",-11.321597127274,-11.1270971219897
"508",-21.4932738785526,-18.6753891116804
"509",-21.7499753035085,-7.06887818753309
"510",-1.84886361803505,12.7274813966266
"511",-23.9877555033652,-3.05296776810427
"512",-25.7701588642039,-7.94148150070339
"513",-8.48041751389037,11.7598449439801
"514",-18.7258815857927,7.26832285538744
"515",-16.3934526315098,4.37813996430418
"516",-20.5989340298071,-17.9673233892133
"517",-26.5730259177014,22.9518798155123
"518",-18.6361925765031,-9.18445896268075
"519",-22.9567880997559,3.73213433792793
"520",-13.7773144150847,-0.449951595335385
"521",-15.4218213902608,-19.9005051243347
"522",-23.6140793341385,23.8364739702239
"523",-18.5720720402429,7.74181442620366
"524",-4.8045885741303,-2.59958514409972
"525",-25.6181677129006,-5.59562285294506
"526",-20.5851876191085,-19.6454595506551
"527",2.4316403251242,-1.37970752537128
"528",-26.8696568358179,-12.9959109653036
"529",-3.60881407056876,0.336579314194411
"530",-14.7092519024725,4.31119047894952
"531",-14.9461343593581,-4.02251799959229
"532",-19.5964965532308,7.62175329356507
"533",-20.588222657636,-2.85027766449521
"534",-23.667592877651,2.23662529329501
"535",-20.4603527182112,-18.5127866705285
"536",-23.2778360342605,1.19129678301753
"537",-14.9984960168995,0.0597474944524934
"538",-16.8534241371961,3.6721501692996
"539",-11.6516588135275,4.45889175474688
"540",-22.4669500470655,-15.038962235623
"541",-18.8363169059872,-0.961827308959687
"542",-19.258106861094,2.80011102116527
"543",-21.6626974151865,-0.804004946810634
"544",-15.6913052640919,-3.10167585072567
"545",-14.752062084277,-3.24750779313657
"546",-15.2211200515964,-5.47900442187421
"547",-22.5396222255372,4.31058291926459
"548",-25.4016468124665,-4.47732235814838
"549",-12.7436442390919,-4.30883971768942
"550",-15.2272770588032,-3.4793671972234
"551",-11.4102776261601,3.28197767554744
"552",-10.6820035674011,1.721639353881
"553",-12.537521542695,-1.28195388736783
"554",-4.54326062193847,10.0520729792364
"555",-22.8293787992069,-12.8108624488305
"556",-22.9289378574389,-6.51825988951583
"557",-13.7021895118349,-10.3026120298538
"558",-5.08174779183749,-5.66756132238605
"559",-22.5302416141573,-16.0555807410426
"560",-12.5100320994947,-5.18208038779108
"561",-14.1827833713182,-4.31247590478452
"562",-15.844188508223,6.51379456561116
"563",-24.3519350307392,-15.0389293571543
"564",-23.548943185928,-17.9104077478002
"565",-7.64045251298809,-3.51319457576027
"566",-12.2864693090154,-0.552637486532333
"567",-8.44519647976066,-4.64250713351181
"568",-15.6872980701385,-17.2559043502705
"569",-8.08979106195204,8.58656816172743
"570",-26.7039738662632,-12.939643566387
"571",-20.8137893110548,-13.3988475232627
"572",-23.6517755706249,-15.8323065764282
"573",-18.6349228778163,6.03151988227603
"574",-27.1575823982468,-7.88736303436694
"575",-6.76884867413048,2.17209330129075
"576",-20.7809649136099,0.0994825662469851
"577",-14.7896983537406,-5.42311195758156
"578",-19.6523568333187,7.74740884097473
"579",-25.5428925345058,-13.3145506246551
"580",-6.4778442935608,8.53218376557233
"581",-19.189358241829,-6.00838396922187
"582",-12.2192973956375,-9.95546017548882
"583",-26.0379123481587,-4.39531368999824
"584",-13.2366471331796,-4.44491087611512
"585",-5.21875516000194,-1.11832357449006
"586",-15.2895613556956,-6.73776435293972
"587",-24.1805595033601,-11.3951274235792
"588",-13.4274447084478,-3.5415110184783
"589",-19.7442165015008,-7.80471147293257
"590",-26.6007859058897,23.8592479709675
"591",-29.2598800788597,-8.45133577832969
"592",-23.8685640709822,-9.01079566931311
"593",-25.2532945395834,-10.0984282274366
"594",-19.2474104012917,7.09950146636948
"595",-22.3725726580445,-18.4243112288338
"596",-11.3742187439461,4.54995105523348
"597",-15.3475890063547,3.08570442543743
"598",-13.2157191579834,4.48596911829753
"599",-27.6846673731226,-9.79521291140528
"600",-4.60807380849413,9.64352650487549
"601",-22.5688587173015,3.46112622602884
"602",-15.4216073436393,-11.2974689067391
"603",-8.3497504537653,-6.41867257844061
"604",-17.1045915737172,7.22000556953263
"605",-18.2572481347489,-17.0154041917205
"606",-21.4332411701413,4.01743828875513
"607",-18.4393118253136,-9.3278581021458
"608",-14.8021630813,0.289865952718476
"609",-12.1686319909065,-7.09444560405978
"610",-4.36513777236205,-3.07120048878027
"611",-22.1027768220974,-0.312883179587498
"612",-18.178424197105,8.2222352379865
"613",-4.93607462695205,9.36997904086594
"614",-14.0862635023577,-7.67472134400617
"615",-16.3560495352404,-13.8358724895705
"616",-15.7095292410562,-17.1235467704463
"617",-13.4939923147171,-3.92187524156666
"618",-4.43277213963165,9.23711664930033
"619",-20.7169240640464,-5.29875553725994
"620",9.9730120545875,-4.11874500987799
"621",-7.00873258396547,1.59454999081215
"622",-23.6803735082781,22.9073382515111
"623",-20.8745838047593,-20.87792687005
"624",-19.2576166581764,-16.8644196236349
"625",-5.17458685635939,0.920402327847047
"626",-18.1332065366831,-17.0028017700662
"627",-20.346837282497,0.194308531451452
"628",-7.30696402592516,1.83076515133487
"629",-16.523544538599,-1.90704928838435
"630",-6.19236359887796,1.87204997322016
"631",-19.3670340751967,4.09648094940654
"632",-8.66419384520926,-1.21139955463853
"633",-5.85035662394168,-5.9674440008711
"634",-22.4688583709128,-12.1689476155334
"635",-23.0827979668873,-17.8743394373276
"636",-20.6004258212193,-15.9080520017702
"637",-18.9767189250913,7.91240557286961
"638",-21.6572265318546,-9.3560501637518
"639",-14.6939787905169,-0.716272345170628
"640",-26.8418232710617,24.825520549016
"641",-19.2792405836843,-15.8270174622208
"642",-10.3488873431488,0.229015789018588
"643",-19.9404800725032,-21.8908921178574
"644",-11.1801144273125,5.78745528173877
"645",-19.1544957039479,-7.58149659996002
"646",-17.605229719819,-5.56873180760578
"647",-6.85657074242719,-4.85967817854284
"648",-21.6727655607953,1.89800566592683
"649",-17.5963643328906,-12.2061056451922
"650",-14.7523544193832,-18.6305041405565
"651",-7.01504173501772,10.1992063049906
"652",-24.7650599603633,23.6621016236112
"653",-20.8862291609013,-16.015342041395
"654",-7.48731344314294,8.63313029400138
"655",-12.138299760262,1.65314041202237
"656",-4.9171206258456,0.29069862759427
"657",-13.5879802795247,-3.96128679162129
"658",-21.5867338789541,0.305039946507929
"659",-19.8099878392593,-4.46759593401192
"660",-19.0570139504878,0.164401405965524
"661",-16.0693887419337,0.660422718186276
"662",-5.57031958875177,10.2703361589818
"663",-17.145153744486,-11.1173404463891
"664",-26.0671437603071,-10.4972989096295
"665",-14.7401486472863,-7.48077360281471
"666",-17.0968051372243,-20.3662309197412
"667",-18.3515202425053,-17.6006660647518
"668",-24.2451026927985,-20.3157086837002
"669",-4.73405827348523,-1.30804313645032
"670",-22.6922576758057,1.44180384909049
"671",-21.1498626915365,7.80904513385212
"672",-22.0365980035451,0.237717407902838
"673",-12.4964747810957,-16.7694122421583
"674",-18.3243842269579,2.13809689803844
"675",-16.3200801014977,-13.7115369660032
"676",-23.0526859697683,-22.6082589385416
"677",-7.6603388205979,-0.204995709125002
"678",-14.0743095229235,-11.6701983054667
"679",-14.6767239277814,3.47270790468632
"680",-22.8502957916185,2.46362403553423
"681",-21.2603685384713,-21.3028667141457
